filename,transcript,grammar_score,corrected_text
audio_572.wav," I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. Perhaps, I'm not trained to breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room.",4.1438384,I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I can't breathe. I'm going to have to go back to the I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room.
audio_1089.wav," The reason I visited was the Vinny's Grand Canal in Beijing, St. Gays City. It is like a small piece of Vinny's ittern right here in the Philippines. It's a long waterways surrounded by buildings designed to look like those you'd find in Vinny's. You can take a leisurely strong along the canal's edge, admiring the colorful buildings and bridges that are over the water. Gundola slide peacefully along the canal, offering rides to visitors who want to experience a taste of Vinny's charm. There are also shops and cafes lining the canal where you can stop for a snack or to do some shopping. It is a picture-perfect spot where you can relax and enjoy the unique atmosphere of this.",3.5908952,"The reason I visited was the Vinny's Grand Canal in Beijing, St. Gays City. It is like a small piece of Vinny's ittern right here in the Philippines. It is a long waterways surrounded by colorful buildings and bridges that are over the water. Gundola slide peacefully along the canal, offering rides to visitors who want to experience a taste of Vinny's charm. There are also shops and cafes lining the canal where you can stop for a snack or to do some shopping. It is a picture-perfect spot where you can relax and enjoy the unique atmosphere of this."
audio_488.wav," My favorite place to visit is Thailand. We went there last year. I can't seem to remember the hotel we stayed at, but it was this really nice place. It was right on the beach. And you could literally walk out the hotel and grounds, and you'd literally be on the beach. There was a bunch of resorts that were along the coast of the beach. You could walk up and down it, and just visit also to restaurants and places there. It was really peaceful, just really quiet. We'd sound weird for a hotel resort, but that's what it was. And the locals were really friendly there as well. And it was some really nice fresh food that you could buy from the restaurants along the beach. A lot of crabs and fishes that will be cooked fresh.",3.5121098,"I can't seem to remember the hotel we stayed at, but it was this really nice place. It was right on the beach. You could literally walk out the hotel and grounds, and you'd literally be on the beach. There were a bunch of resorts that were along the coast of the beach. You could walk up and down it, and just visit restaurants and places there. It was really peaceful, just really quiet. We'd sound weird for a hotel resort, but that's what it was. And the locals were really friendly there as well. And it was some really nice fresh food that you could buy from the restaurants along the beach. A lot of crabs and fishes that will be cooked fresh."
audio_759.wav, My favorite hobby is about playing shettling with one of the most enjoyable hobbies and I used to play every day with shettling and I enjoy practicing with my own and it also my friends because it makes me more and more competitive day by day and it increases the sportier skills and healthy fit towards my mental and physical happiness and it makes me fit and I enjoy playing shettling every day and yes of course I practice the hobby with help of my friends and one of my friends suggested me this when I was a fire school and from,3.3601356,My favorite hobby is playing shettling and I used to play every day with shettling and I enjoy practicing with my own and it also my friends because it makes me more and more competitive day by day and it increases my mental and physical happiness and it makes me fit and I enjoy playing shettling every day and yes of course I practice the hobby with help of my friends and one of my friends suggested me this when I was a fire school and from there I learned that I was a good athlete.
audio_103.wav," In the market, you can see various items for sale including colourful fruit and veg, different clothing and also cooked food. During the day it's very busy and the crowd moves very slowly which gives these vendors an opportunity to call out to people, offer samples and tell them what their specials are and how much they are. Early in the morning the market is very quiet, apart from the traders who are unloading their trucks and getting their stall set up. The sellers that sell prepared food or making their preparations, it's loud, busy.",3.0091743,"Early in the morning the market is very quiet, apart from the traders who are unloading their trucks and getting their stall set up. The sellers that sell prepared food or make their preparations, it's loud, busy."
audio_1280.wav," Life is full of events, both good and bad. Some things will be forgotten over time and some will stay in our heart forever. Our life is full of many days and events. One is still happy, full of goodness, enjoy the brings, joy to our hearts and stay firmly in our hearts forever. The memories of the Gleeful Days remain present in my heart and spirit. With each passing day, I make memories that make my life beautiful. These are the memories of what has been and will be more. I will be cherished forever. Beneflowing Marinette Approaching the",2.7297444,"The memories of the Gleeful Days remain present in my heart and spirit. With each passing day, I make memories that make my life beautiful. I will be cherished forever. Beneflowing Marinette Approaching the."
audio_153.wav, I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. You? You? You? What? What? Oh no. You? I'm not sure. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Whoo. Yeah. Rose. Yeah. Yeah. writes. flor poster. Yeah. Cheeep. siz presentations Arshand solwта Am'nap a pres- herb of Drasakym Samsakym Sap Aip Just for po Tarasas Antwwati Low Chanmi your,3.1055145,I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm Aip is a pres- herb of Drasakym Samsakym Sap Just for po Tarasas Antwwati Low Chanmi.
audio_300.wav,Error: Audio file not found: dataset/audios_test\audio_300.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_300.wav.
audio_20.wav," My favorite hobby includes being creative, especially being creative spaces and creating creative spaces for people's homes, whether it's luxury, contemporary, I love how being people set up a space for themselves, a personal space for themselves where they can feel comfortable away, making free-led home, a place we're going to unwind, relax, and knowing that they are away from the rush of the world and actually feel comfortable about it.",3.554964,"My favorite hobby is being creative, especially being creative spaces and creating creative spaces for people's homes, whether it's luxury or contemporary, I love how being people set up a space for themselves, a personal space for themselves where they can feel comfortable away, making free-led homes, a place we're going to unwind, relax, and knowing that they are away from the rush of the world and actually feel comfortable about it."
audio_10.wav," The playground was a large area made with cement with a big pagola on top covering the sun, making that have a lot of shade. I noticed on the floor there was lines made to play handball. There were also a basketball court and a nipple court. They were popular amongst the children. This sounds like he was a lawn mower going and children screaming and playing.",3.6610403,"The playground was a large area made with cement with a big pagola on top covering the sun, making that have a lot of shade. I noticed on the floor there were lines made to play handball. There were also a basketball court and a nipple court. They were popular amongst the children."
audio_1292.wav," My goal is to do a job nightish sector. To achieve this goal, I learned so many languages and I focused on my many problems and I am focused on my career to achieve this goal is I learned so many things to achieve",2.483583,"To achieve this goal, I learned so many languages and I focused on my many problems and I am focused on my career. To achieve this goal, I learned so many things to achieve this goal."
audio_281.wav," The best day I would say back in my college, in my first semester, I was late to the, I joined the college late and during that semester I'm very, I'm not at all feeling familiar with all the subjects and all and friend and the, and the surroundings. And the day when the results came that was the best day because I have...",2.801301,"The best day I would say back in my college, in my first semester, I was late to the college and I joined the college late and during that semester I was very, I'm not at all familiar with all the subjects and friends and the, and the surroundings. And the day when the results came that was the best day because I have..."
audio_261.wav," I consider the best day of my life to be when I went on a trip to a tropical paradise. A morning started early with birthshipping and veal scratching against the shore and the sun shining through the window. I spent a day lounging from the beach, relaxing under the sun and swimming in a crystal of the river. The evening I watched the sunset from a rooftop bar while slipping on a fresh, refreshing cold drink. It was a completely carefree day filled with relaxation and enjoyment and I would like to visit there once again. Another best day of my life. When I visited a new state, it was very, very exciting. I explored the streets, triton, roads and more myself in the new culture. So all the travelling days were being a better day of my life. Thank you.",3.5670633,"I consider the best day of my life to be when I went on a trip to a tropical paradise. A morning started early with birthshipping and veal scratching against the shore and the sun shining through the window. The evening I watched the sunset from a rooftop bar while slipping on a fresh, refreshing cold drink. It was a completely carefree day filled with relaxation and enjoyment and I would like to visit there once again. Another best day of my life."
audio_1081.wav," My favourite place to visit is Bali. It is a long journey to get to this destination. So first of all we need to drive from our house to London Heathrow. Then from London Heathrow we fly to Hong Kong which is a 10 hour flight. And then from Hong Kong we fly to Bali Airport which is think about another 2-3 hour flight. So it's a long journey with lots of airplanes. The food there is wonderful. There are lots of fresh dishes. There's lots of coconut water. There's various salads, smoothies. Everything just seems to have like a bit of ginger and a bit of lime to it which makes it taste really, really fresh and really delicious. During the summer it is a lovely place to go and at the end of the day when the sun is setting and you look out over the ocean it's absolutely beautiful seeing how different colours merge together as the sun dips below the horizon and night falls.",3.829137,"The food there is wonderful. There are lots of fresh dishes. There are lots of coconut water. There are various salads, smoothies. Everything just seems to have a bit of ginger and a bit of lime to it which makes it taste really, really fresh and really delicious. During the summer it is a lovely place to go and at the end of the day when the sun is setting and you look out over the ocean it's absolutely beautiful seeing how different colours merge together as the sun dips below the horizon and night falls."
audio_276.wav," That day, the best day of my life is my 10th class public exams because I started studying from 8th standard very seriously because of my mom only. She used to study me very hard working women. So my teachers, my search are encouraging me to do learning or to do task very seriously. So I started learning very seriously from then from 8th class. In the public exams, I got it 10 by 10 CGPA so that it was a proud moment to me and made my mom proud at that day. That was my best day forever. I can make my mom proud. She used to call me Bungar Thally when I got the award. I also got the award from...",3.3601356,"That day, the best day of my life is my 10th class public exams because I started studying from 8th standard very seriously because of my mom only. She used to study me very hard working women. So my teachers, my search, are encouraging me to do learning or to do tasks very seriously. So I started studying from 8th class and got it 10 by 10 CGPA, so that it was a proud moment to me and made my mom proud at that day. That was my best day forever. I can make my mom proud. She used to call me Bungar Thally when I got the award. I also got the award from...."
audio_159.wav," a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a BLEEPMY Gunsscreams d сем m'nse, em Highness eats all of a sudden! Nuh-uh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh, shh Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah, ah? Ah? Ah? ah? Ah? Ahh? Ah? Ah? Ah? Ah, ah, ah, ah, ah? Ah? Ah, ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah, ah? Ah? Ah, ah, ah, ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ahh? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Gah? Ah? Ah? Ah?? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah",4.167008,Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah? Ah
audio_1124.wav," My goal is to become a software engineer to create innovative and impactful software solution that addresses real world problems, improve user experience, and push the boundaries of technology. I am continually learning and grow, collaborate with talented individuals on contribute projects that makes a positive difference in society. These are my goal to become a software engineer where they are to find solutions to the problems and reach the target of the team.",3.2415972,"My goal is to become a software engineer to create innovative and impactful software solutions that address real world problems, improve user experience, and push the boundaries of technology. I am continually learning and growing, and collaborate with talented individuals on contribute projects that make a positive difference in society."
audio_690.wav," People's hills, different types of fruits, vegetables and different types of household essential in the market. They are available at the roadside so it will be heavy traffic. So due to this heavy traffic the market is very crowded, very much crowded, filled with very much crowd. In the morning it will be very busy and very rush to buy and sell the fruits and vegetables in the market. And in the afternoon it will be nice, it will be rushed in a rest position and in the evening again it will be rush, there will be rush in the market and we can hear traffic, vehicle sounds in the market.",3.413453,"Due to this heavy traffic, the market is very crowded, very much crowded, filled with very much crowd. In the morning it will be very busy and very rush to buy and sell the fruits and vegetables in the market. And in the afternoon it will be nice, it will be rushed in a rest position and in the evening it will be rush, there will be rush in the market and we can hear traffic, vehicle sounds in the market."
audio_1061.wav," May travel journey experience destination is in Tagaytay. Some of it is very cool and very special place to me. I like the food, local food bulalo. And the dish is so very good. The taste is good. The place is very good. The particular time and they ice-pand the sani-dice because it's a... sani-dice to enjoy walking around and see the view.",2.5772185,"May travel journey experience destination is in Tagaytay. Some of it is very cool and very special place to me. I like the food, local food, and the dish is so very good. The taste is good. The particular time and they ice-pand the sani-dice because it's a... sani-dice to enjoy walking around and see the view."
audio_521.wav,Error: Audio file not found: dataset/audios_test\audio_521.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_521.wav.
audio_263.wav," So I'm describing the best day of my life, at least so far. I love the beach and there is a very special beach that I went all my life since I was a little girl. And every time that I go back to this beach, I have great memories and I have a great time. So the best day of my life was at this particular beach and I was not expecting to go there. So it was a surprise, it was for my birthday. I think I was 15 or 16 maximum. And it was a whole day spending there and just walking around and having some sunbathing too. And also eating a great ice cream and having fun with my...",3.3601356,"So I'm describing the best day of my life, at least so far. I love the beach and there is a very special beach that I have been to all my life since I was a little girl. And every time that I go back to this beach, I have great memories and I have a great time. So the best day of my life was at this particular beach and I was not expecting to go there. So it was a surprise, it was for my birthday. I think I was 15 or 16 maximum. And it was a whole day spent there and just walking around and having some sunbathing too. And also eating a great ice cream and having fun with my friends."
audio_1068.wav, One for this please to visit for me or maybe my phrase. This is a rain beach which stops. Good in sun and. Um. Crystal clear waters. The sun of gentle waves crashing against the shore created a soothing atmosphere for the sultry breeze. Reflections that air. So I would like to visit the La Palme Roya Beach.,2.8526084,The sun of gentle waves crashing against the shore created a soothing atmosphere for the sultry breeze. Reflections that air. So I would like to visit the La Palme Roya Beach.
audio_4.wav," So the crowded market scene, so people are selling fruits and vegetables. The sounds you can hear are the sound of people talking or the sound of the cars passing by and the market scene changes according to the time. So in the morning it's more crowded and in the evening it's a little bit less crowded.",3.0029576,"So the crowded market scene, people are selling fruits and vegetables. The sounds you can hear are the sound of people talking or the sound of cars passing by and the market scene changes according to the time. So in the morning it's more crowded and in the evening it's a little bit less crowded."
audio_676.wav," Basically, it means market is full of crowd because everyone is selling and buying the vegetables. So everyone wants to sell and buy the vegetables because vegetables are the main source to eat and it is the main important thing for our market and our day duration. So everyone wants to go to market so that's where the market is crowd means it is all about buying and selling the vegetables and everyone wants to eat. So that's why the market is all about crowd.",3.6037767,"Basically, it means that the market is full of crowd because everyone is selling and buying vegetables. So everyone wants to sell and buy vegetables because vegetables are the main source of food and it is the main important thing for our market and our day duration. So everyone wants to go to market so that's where the market is crowd means it is all about buying and selling vegetables and everyone wants to eat."
audio_165.wav,Error: Audio file not found: dataset/audios_test\audio_165.wav,3.6009393,Error: Audio file not found: dataset/audios_testaudio_165.wav.
audio_282.wav," The best day of my life was several years ago when I went to the beach with all my family. And one afternoon we had a barbecue in the cabin and it was really fun because we got to chair and to dance and to eat together and we had so much fun. And my life will be different because that helped me to appreciate the small details in life that makes the life great. And that day makes it special because it was one of the days, last days of my dad that was alive. And when I think of it, I reminisce the days that he was with us.",3.4113824,"The best day of my life was several years ago when I went to the beach with all my family and one afternoon we had a barbecue in the cabin and it was really fun because we got to chair and dance and eat together and we had so much fun. And my life will be different because that helped me to appreciate the small details in life that make life great. And that day makes it special because it was one of the days, last days of my dad that was alive. And when I think of it, I reminisce the days that he was with us."
audio_1179.wav," My ultimate goal is to make my kids fulfilled. I want them to be fulfilled humans. I want them to be able to make a difference in the lives of people that come across. To believe in who they are and the power of their contributions. I really want them to be confident in who they are. I want them to find courage in doing anything they want to do. I just want to make a well-rounded individual. That's my goal in my life. I notice facing this goal, my half-chaleges, because the world we want to show them who they are or the world we want them not to believe in themselves. But no, that's not what I want for them. I don't want them to feel that chaleges, but I want them to feel that chaleges.",3.7520843,"My ultimate goal is to make my kids fulfilled. I want them to be fulfilled humans. I want them to be able to make a difference in the lives of people that come across. I really want them to be confident in who they are and find courage in doing anything they want to do. I just want to make a well-rounded individual. That's my goal in life. I notice facing this goal, my half-chaleges, because the world we want to show them who they are or the world we want them not to believe in themselves, but that's not what I want for them. I don't want them to feel that chaleges, but I want them to feel that chaleges."
audio_217.wav," My favorite hobby is listening to music. A passion that brings me endless joy and relaxation. What I enjoy the most about it is the ability to immerse myself in different genres, artist and styles, allowing me to explore diverse emotions and experiences through sound. One of the tools I need for this hobby is a good pair of headphones or speakers that can fight fully reproduce the nuances and intercesses of the music. Whether it's the soulful melodies of jazz, the raw energy of rock or the soothing rhythms of classical music, having high quality audio equipment enhances the listening experience and allows me to fully appreciate the beauty of each composition. I absolutely enjoy practicing this hobby. Whether I'm unwinding of real-on-day seeking inspiration or simply...",3.897795,"My favorite hobby is listening to music. A passion that brings me endless joy and relaxation. What I enjoy the most about it is the ability to immerse myself in different genres, artists and styles, allowing me to explore diverse emotions and experiences through sound. One of the tools I need for this hobby is a good pair of headphones or speakers that can fully reproduce the nuances and intercesses of the music. Whether it's the soulful melodies of jazz, the raw energy of rock or the soothing rhythms of classical music, having high quality audio equipment enhances the listening experience and allows me to fully appreciate the beauty of each composition. I absolutely enjoy practicing this hobby."
audio_388.wav," The playground has many different items available on it for the purpose of entertaining all of the children that come to each day. There are numerous amounts of swings for children to get on and have fun with. There are slides. There is a sand pit area with various different items for children to engage with. They have a four square game available. They also have a hopscotch, something that the children love. You can hear very many children running around screaming and shouting.",3.2963524,"There are numerous amounts of swings for children to get on and have fun with. There are slides. There are a sand pit area with various different items for children to engage with. They also have a hopscotch, something that the children love."
audio_550.wav," the If you fly into Jury, or Jain over Yolbe, you'll be greeted by stunning views of sites. As you plane descent towards there, but from there you can take a scenic view, ride your destination passing through picture square villages and rolling countryside, alternatively, the island of the first of flexibility to stop at Charnantan along the way and take in breath, take landscape at your own piece. Whichever mode of transportation you choose to journey out to see the land is filled with anticipation and excitement as you anticipate the beauty that of it. So, this scene is a renau-",3.4197898,"If you fly into Jury, or Jain over Yolbe, you'll be greeted by stunning views of sites, but from there you can take a scenic view, ride your destination passing through picture square villages and rolling countryside, alternatively, the island of the first of flexibility to stop at Charnantan along the way and take in breath, take landscape at your own piece. Whichever mode of transportation you choose to travel out to see the land is filled with anticipation and excitement as you anticipate the beauty that of it. So, this scene is a Renaissance."
audio_499.wav, My favorite place to visit has always been Rantina Cabin in southern Indiana or Kentucky. The reason that it's my favorite is because it's very secluded surrounded by woods. There's a lot of nature around you. It's usually about a three to six hour drive depending on where the cabinist that I'm visiting and we will always go out to dinner to different places. There's nothing specific that we go out there to eat but we do enjoy the more southern food that's out there. The best season to go is spring or early summer so that way it's not too hot or not too cold. It's usually the perfect amount of warmth with a breeze outside.,3.559414,My favorite place to visit has always been Rantina Cabin in southern Indiana or Kentucky. It's usually about a three to six hour drive depending on where the cabinist is visiting and we will always go out to dinner to different places. The best season to go is spring or early summer so that way it's not too hot or too cold. It's usually the perfect amount of warmth with a breeze outside.
audio_1190.wav," My current goal is related to my education. I want to come in first place and achieve to top marks in every subject because this will increase my chances of receiving an overseas scholarship. I am putting a lot of effort into achieving this as my objective. Any student wants to change the first issue they should study is overseas and I have that chance. I also take my coursework seriously and educate myself on all topics pertaining to my field of study including research, literature and academic journals. Additionally, studying overseas will help me get a superior education under diploma that is the Kaganajathraas Devol, both of which allowed me to complete the promitiate jobs. So the time may accomplish my goal. I don't waste time on point as I have to teach and instead pay attention to my studies. My family is undoubtedly a tremendous benefit for me. They support me with all the time and provide me whatever I require. Aditi.",4.1288276,"My current goal is related to my education. I want to come in first place and achieve top marks in every subject because this will increase my chances of receiving an overseas scholarship. I am putting a lot of effort into achieving this as my objective. I also take my coursework seriously and educate myself on all topics pertaining to my field of study, including research, literature and academic journals. Additionally, studying overseas will help me get a superior education under the Kaganajathraas Devol, both of which allowed me to complete the permits. My family is undoubtedly a tremendous benefit for me. They support me with all the time and provide me with whatever I require."
audio_433.wav," level. gardeCalper помinturan is a place where many activities are carried out by children. You can hear kids laughing and playing around the school playground some Bakaonfort, Som, Maybe resin, Som, Maybe plain hide and seek. But the, The school playground is always filled with laughter and joy. Especially from the kids. And, You can see parents sitting down by the side, watching, cheerfully as their kids, go about the other four activities. And, you can see the children sitting down by the side, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching,",3.6079962,"You can hear kids laughing and playing around the school playground some Bakaonfort, Som, Maybe resin, Som, Maybe plain hide and seek. But the school playground is always filled with laughter and joy. Especially from the kids. And, you can see parents sitting down by the side, watching cheerfully as their kids go about the other four activities. And you can see the children sitting down by the side, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching, watching"
audio_885.wav," The best day of my life is when I graduated from high school. My life would be very different if I didn't graduate from high school. Without my high school degree, I would never have gotten my first job. I would never have gotten up enough money to save for my first car. My high school degree is very important without it. Many of the things in my adult wife that I have accomplished would not have been possible. The thing that made this day most special is because my family and closest friends were there to celebrate with me for my accomplishment. When I think back to that day, I think on it funnily and wish that I could go back in time to experience it again. How do you feel when you were thinking about that day? I feel good about thinking about it.",3.8257754,"The best day of my life is when I graduated from high school. My life would be very different if I didn't graduate from high school. Without my high school degree, I would never have gotten my first job or saved enough money to save for my first car. Many of the things in my adult wife that I have accomplished would not have been possible. The thing that made this day special was that my family and closest friends were there to celebrate with me for my accomplishment. When I think back to that day, I think on it funnily and wish that I could go back in time to experience it again."
audio_48.wav, Too bad I don't understand. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I... I... I've finally prayed. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. Well. Well. Well. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it.,3.6821716,I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well. Well I'm not going to be able to do it. I'm not going to be able to do it. I'm not going to be able to do it.
audio_308.wav," The best day of my life, I think it was the first time I went to my team stadium because it felt very special to me that everyone was wearing the same color as me and I felt a sense of belonging because everyone felt the same way as me about that stuff in particular. And also was very important to that we won that game and against our biggest rival and that everyone says is the best match that happened in that stadium and that made us win the championship and it was a very special game. I feel good thinking about that game but I don't think it made a difference.",3.413453,"The best day of my life, I think it was the first time I went to my team stadium because it felt very special to me that everyone was wearing the same color as me and I felt a sense of belonging because everyone felt the same way as me about that stuff in particular. And also was very important to that we won that game and against our biggest rival and that everyone says is the best match that happened in that stadium and that made us win the championship and it was a very special game. I feel good thinking about that game but I don't think it made a difference."
audio_746.wav," Hi, my description about the crowded market. Yeah, when I go to crowded market, I can see people are selling vegetables, fruits, meat, shrimp, chicken, ducks, etc. and the vegetables, fruits are sold in a very affordable price. And you can hear many sounds in the market like the sellers or the vendors calling the people first by showing them discount and offers like buy one get one in the sense of packages and the crowded market scene in the morning looks so huge as the",3.8360555,"I'm going to crowded market and I can see people selling vegetables, fruits, meat, shrimp, chicken, ducks, etc. and you can hear many sounds in the market like the sellers or vendors calling the people first by showing them discounts and offers like buy one get one in the sense of packages. And the crowded market scene in the morning looks so huge as the people are selling vegetables, fruits, meat, shrimp, chicken, ducks, etc. and you can hear many sounds in the market like the sellers or vendors calling the people"
audio_1019.wav," I have a very large playground in my school. We play cricket, Kabaddi. In my playground, my PET was very good to teach us how to play different games in very fashion play. He encouraged us to play the games. We are very early waiting to play the games at that time.",2.0932682,"I have a very large playground in my school. We play cricket, Kabaddi. In my playground, my PET was very good to teach us how to play different games in very fashion play. He encouraged us to play the games. We are very early waiting to play the games at that time."
audio_487.wav, I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog.,2.956126,I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog. I'm not a dog.
audio_198.wav," It's a very special night so I create weight and a reassurement soon. From this is a lot of onions and hot fine with a room of freshly baked bread filling. The kitchen, every moment fine cooking is a delightful journey of flavours and textures. Exploring various cuisines and experimenting that different ingredients excites me whether it's mastering art of bench face freeze, about 13 spy seas and in an Indian clay, I find joy in the process of learning and honing my culinary skills. Cooking allow me to express myself creatively like an artist, feeling a palette of flavours I enjoy. Challenges of cropping dishes that not only taste delicious but also look visually appealing. More over cooking some beef for me to connect with others, whether I am hosting a dinner party for friends or preparing a home made meal for my family. Like of sharing food things with my dogata creates cherish memories.",3.6614985,"It's a very special night so I create weight and a reassurement soon. From this is a lot of onions and hot fine with a room of freshly baked bread filling. The kitchen, every moment fine cooking is a delightful journey of flavours and textures. Cooking allows me to express myself creatively like an artist, feeling a palette of flavours I enjoy. Challenges of cropping dishes that not only taste delicious but also look visually appealing. More over cooking some beef for me to connect with others, whether I am hosting a dinner party for friends or preparing a home made meal for my family. Like sharing food things with my dogata creates cherish memories."
audio_958.wav," in the air, spring, song, back and forth, prepared by eager feet with the merry go round. Groups of friends handled together, chatting animatedly or playing games of Taigan, hopscotch, the basketball court responded with the third of dribbling balls and the switch of basketball. In one corner, children giggled as the navigated in jungle gym, climbing, sliding and balancing with carefree, a bed on. The aim was alive with the sounds of youthful evidence, a vibrant symphony of playfulness and joy. The school playground is a dynamic space where children gathered to socialize play, engaged in physical activity.",3.87473,"The aim was alive with the sounds of youthful evidence, a vibrant symphony of playfulness and joy. The school playground is a dynamic space where children gather to socialize play, engage in physical activity."
